precio_noche,estrellas,puntuacion,noches,features,scaledFeatures,prediction
37000.0,0.0,4.5,1.0,"[37000.0,0.0,4.5,1.0]","[0.20168150604135146,0.0,1.6992302544900462,4.678687769727618]",0
70500.0,0.0,4.5,1.0,"[70500.0,0.0,4.5,1.0]","[0.38428503178149404,0.0,1.6992302544900462,4.678687769727618]",0
76000.0,0.0,4.5,1.0,"[76000.0,0.0,4.5,1.0]","[0.41426471511196516,0.0,1.6992302544900462,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
75000.0,0.0,4.5,1.0,"[75000.0,0.0,4.5,1.0]","[0.40881386359733407,0.0,1.6992302544900462,4.678687769727618]",0
56200.0,0.0,4.5,1.0,"[56200.0,0.0,4.5,1.0]","[0.30633785512226896,0.0,1.6992302544900462,4.678687769727618]",0
69700.0,0.0,4.5,1.0,"[69700.0,0.0,4.5,1.0]","[0.3799243505697891,0.0,1.6992302544900462,4.678687769727618]",0
25500.0,0.0,4.5,1.0,"[25500.0,0.0,4.5,1.0]","[0.13899671362309357,0.0,1.6992302544900462,4.678687769727618]",0
50800.0,0.0,4.5,1.0,"[50800.0,0.0,4.5,1.0]","[0.27690325694326096,0.0,1.6992302544900462,4.678687769727618]",0
73200.0,0.0,4.5,1.0,"[73200.0,0.0,4.5,1.0]","[0.399002330870998,0.0,1.6992302544900462,4.678687769727618]",0
319565.0,0.0,0.0,1.0,"[319565.0,0.0,0.0,1.0]","[1.741901364273094,0.0,0.0,4.678687769727618]",0
48500.0,0.0,4.5,1.0,"[48500.0,0.0,4.5,1.0]","[0.26436629845960935,0.0,1.6992302544900462,4.678687769727618]",0
69000.0,0.0,4.5,1.0,"[69000.0,0.0,4.5,1.0]","[0.37610875450954734,0.0,1.6992302544900462,4.678687769727618]",0
72700.0,0.0,4.5,1.0,"[72700.0,0.0,4.5,1.0]","[0.39627690511368246,0.0,1.6992302544900462,4.678687769727618]",0
54900.0,0.0,4.5,1.0,"[54900.0,0.0,4.5,1.0]","[0.2992517481532485,0.0,1.6992302544900462,4.678687769727618]",0
76300.0,0.0,4.5,1.0,"[76300.0,0.0,4.5,1.0]","[0.4158999705663545,0.0,1.6992302544900462,4.678687769727618]",0
76600.0,0.0,4.5,1.0,"[76600.0,0.0,4.5,1.0]","[0.41753522602074383,0.0,1.6992302544900462,4.678687769727618]",0
29100.0,0.0,4.5,1.0,"[29100.0,0.0,4.5,1.0]","[0.1586197790757656,0.0,1.6992302544900462,4.678687769727618]",0
39900.0,0.0,4.5,1.0,"[39900.0,0.0,4.5,1.0]","[0.2174889754337817,0.0,1.6992302544900462,4.678687769727618]",0
44400.0,0.0,4.5,1.0,"[44400.0,0.0,4.5,1.0]","[0.24201780724962177,0.0,1.6992302544900462,4.678687769727618]",0
46700.0,0.0,4.5,1.0,"[46700.0,0.0,4.5,1.0]","[0.25455476573327335,0.0,1.6992302544900462,4.678687769727618]",0
47400.0,0.0,4.5,1.0,"[47400.0,0.0,4.5,1.0]","[0.25837036179351514,0.0,1.6992302544900462,4.678687769727618]",0
50700.0,0.0,4.5,1.0,"[50700.0,0.0,4.5,1.0]","[0.27635817179179784,0.0,1.6992302544900462,4.678687769727618]",0
58500.0,0.0,4.5,1.0,"[58500.0,0.0,4.5,1.0]","[0.31887481360592057,0.0,1.6992302544900462,4.678687769727618]",0
38400.0,0.0,4.5,1.0,"[38400.0,0.0,4.5,1.0]","[0.20931269816183504,0.0,1.6992302544900462,4.678687769727618]",0
51900.0,0.0,4.5,1.0,"[51900.0,0.0,4.5,1.0]","[0.28289919360935517,0.0,1.6992302544900462,4.678687769727618]",0
56800.0,0.0,4.5,1.0,"[56800.0,0.0,4.5,1.0]","[0.30960836603104763,0.0,1.6992302544900462,4.678687769727618]",0
58900.0,0.0,4.5,1.0,"[58900.0,0.0,4.5,1.0]","[0.321055154211773,0.0,1.6992302544900462,4.678687769727618]",0
73100.0,0.0,4.5,1.0,"[73100.0,0.0,4.5,1.0]","[0.39845724571953495,0.0,1.6992302544900462,4.678687769727618]",0
75400.0,0.0,4.5,1.0,"[75400.0,0.0,4.5,1.0]","[0.4109942042031865,0.0,1.6992302544900462,4.678687769727618]",0
40600.0,0.0,9.0,1.0,"[40600.0,0.0,9.0,1.0]","[0.2213045714940235,0.0,3.3984605089800923,4.678687769727618]",0
1.0,0.0,0.0,1.0,"[1.0,0.0,0.0,1.0]","[5.450851514631121e-06,0.0,0.0,4.678687769727618]",0
54500.0,0.0,4.5,1.0,"[54500.0,0.0,4.5,1.0]","[0.2970714075473961,0.0,1.6992302544900462,4.678687769727618]",0
57100.0,0.0,4.5,1.0,"[57100.0,0.0,4.5,1.0]","[0.311243621485437,0.0,1.6992302544900462,4.678687769727618]",0
29700.0,0.0,4.5,1.0,"[29700.0,0.0,4.5,1.0]","[0.16189028998454427,0.0,1.6992302544900462,4.678687769727618]",0
43600.0,0.0,4.5,1.0,"[43600.0,0.0,4.5,1.0]","[0.23765712603791686,0.0,1.6992302544900462,4.678687769727618]",0
61100.0,0.0,4.5,1.0,"[61100.0,0.0,4.5,1.0]","[0.3330470275439615,0.0,1.6992302544900462,4.678687769727618]",0
66200.0,0.0,4.5,1.0,"[66200.0,0.0,4.5,1.0]","[0.3608463702685802,0.0,1.6992302544900462,4.678687769727618]",0
69200.0,0.0,4.5,1.0,"[69200.0,0.0,4.5,1.0]","[0.3771989248124736,0.0,1.6992302544900462,4.678687769727618]",0
105310.0,3.0,9.1,1.0,"[105310.0,3.0,9.1,1.0]","[0.5740291730058034,1.6032363542367636,3.436221181302093,4.678687769727618]",1
75600.0,0.0,4.5,1.0,"[75600.0,0.0,4.5,1.0]","[0.41208437450611274,0.0,1.6992302544900462,4.678687769727618]",0
69100.0,0.0,4.5,1.0,"[69100.0,0.0,4.5,1.0]","[0.37665383966101046,0.0,1.6992302544900462,4.678687769727618]",0
72100.0,0.0,4.5,1.0,"[72100.0,0.0,4.5,1.0]","[0.3930063942049038,0.0,1.6992302544900462,4.678687769727618]",0
69849.0,3.0,0.0,1.0,"[69849.0,3.0,0.0,1.0]","[0.38073652744546915,1.6032363542367636,0.0,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
42500.0,0.0,4.5,1.0,"[42500.0,0.0,4.5,1.0]","[0.23166118937182262,0.0,1.6992302544900462,4.678687769727618]",0
28900.0,0.0,4.5,1.0,"[28900.0,0.0,4.5,1.0]","[0.1575296087728394,0.0,1.6992302544900462,4.678687769727618]",0
38800.0,0.0,4.5,1.0,"[38800.0,0.0,4.5,1.0]","[0.2114930387676875,0.0,1.6992302544900462,4.678687769727618]",0
43200.0,0.0,4.5,1.0,"[43200.0,0.0,4.5,1.0]","[0.2354767854320644,0.0,1.6992302544900462,4.678687769727618]",0
26800.0,0.0,4.5,1.0,"[26800.0,0.0,4.5,1.0]","[0.14608282059211403,0.0,1.6992302544900462,4.678687769727618]",0
29800.0,0.0,4.5,1.0,"[29800.0,0.0,4.5,1.0]","[0.1624353751360074,0.0,1.6992302544900462,4.678687769727618]",0
47200.0,0.0,4.5,1.0,"[47200.0,0.0,4.5,1.0]","[0.2572801914905889,0.0,1.6992302544900462,4.678687769727618]",0
69400.0,0.0,4.5,1.0,"[69400.0,0.0,4.5,1.0]","[0.37828909511539976,0.0,1.6992302544900462,4.678687769727618]",0
32200.0,0.0,4.5,1.0,"[32200.0,0.0,4.5,1.0]","[0.1755174187711221,0.0,1.6992302544900462,4.678687769727618]",0
33000.0,0.0,4.5,1.0,"[33000.0,0.0,4.5,1.0]","[0.17987809998282697,0.0,1.6992302544900462,4.678687769727618]",0
45700.0,0.0,4.5,1.0,"[45700.0,0.0,4.5,1.0]","[0.24910391421864223,0.0,1.6992302544900462,4.678687769727618]",0
47600.0,0.0,4.5,1.0,"[47600.0,0.0,4.5,1.0]","[0.2594605320964413,0.0,1.6992302544900462,4.678687769727618]",0
38900.0,0.0,4.5,1.0,"[38900.0,0.0,4.5,1.0]","[0.21203812391915058,0.0,1.6992302544900462,4.678687769727618]",0
70000.0,0.0,4.5,1.0,"[70000.0,0.0,4.5,1.0]","[0.38155960602417843,0.0,1.6992302544900462,4.678687769727618]",0
28500.0,0.0,4.5,1.0,"[28500.0,0.0,4.5,1.0]","[0.15534926816698694,0.0,1.6992302544900462,4.678687769727618]",0
31700.0,0.0,4.5,1.0,"[31700.0,0.0,4.5,1.0]","[0.17279199301380652,0.0,1.6992302544900462,4.678687769727618]",0
67100.0,0.0,4.5,1.0,"[67100.0,0.0,4.5,1.0]","[0.3657521366317482,0.0,1.6992302544900462,4.678687769727618]",0
68000.0,0.0,4.5,1.0,"[68000.0,0.0,4.5,1.0]","[0.3706579029949162,0.0,1.6992302544900462,4.678687769727618]",0
40600.0,0.0,7.9,1.0,"[40600.0,0.0,7.9,1.0]","[0.2213045714940235,0.0,2.9830931134380814,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
40100.0,0.0,4.5,1.0,"[40100.0,0.0,4.5,1.0]","[0.21857914573670795,0.0,1.6992302544900462,4.678687769727618]",0
48600.0,0.0,4.5,1.0,"[48600.0,0.0,4.5,1.0]","[0.26491138361107247,0.0,1.6992302544900462,4.678687769727618]",0
55700.0,0.0,4.5,1.0,"[55700.0,0.0,4.5,1.0]","[0.3036124293649534,0.0,1.6992302544900462,4.678687769727618]",0
58000.0,0.0,4.5,1.0,"[58000.0,0.0,4.5,1.0]","[0.316149387848605,0.0,1.6992302544900462,4.678687769727618]",0
71600.0,0.0,4.5,1.0,"[71600.0,0.0,4.5,1.0]","[0.39028096844758825,0.0,1.6992302544900462,4.678687769727618]",0
1.0,0.0,0.0,1.0,"[1.0,0.0,0.0,1.0]","[5.450851514631121e-06,0.0,0.0,4.678687769727618]",0
35000.0,0.0,4.5,1.0,"[35000.0,0.0,4.5,1.0]","[0.19077980301208922,0.0,1.6992302544900462,4.678687769727618]",0
65100.0,0.0,4.5,1.0,"[65100.0,0.0,4.5,1.0]","[0.35485043360248597,0.0,1.6992302544900462,4.678687769727618]",0
29900.0,0.0,4.5,1.0,"[29900.0,0.0,4.5,1.0]","[0.1629804602874705,0.0,1.6992302544900462,4.678687769727618]",0
37900.0,0.0,4.5,1.0,"[37900.0,0.0,4.5,1.0]","[0.20658727240451946,0.0,1.6992302544900462,4.678687769727618]",0
41500.0,0.0,4.5,1.0,"[41500.0,0.0,4.5,1.0]","[0.22621033785719152,0.0,1.6992302544900462,4.678687769727618]",0
42600.0,0.0,4.5,1.0,"[42600.0,0.0,4.5,1.0]","[0.23220627452328574,0.0,1.6992302544900462,4.678687769727618]",0
64700.0,0.0,4.5,1.0,"[64700.0,0.0,4.5,1.0]","[0.3526700929966335,0.0,1.6992302544900462,4.678687769727618]",0
76900.0,0.0,4.5,1.0,"[76900.0,0.0,4.5,1.0]","[0.4191704814751332,0.0,1.6992302544900462,4.678687769727618]",0
94016.0,3.0,9.5,1.0,"[94016.0,3.0,9.5,1.0]","[0.5124672559995594,1.6032363542367636,3.5872638705900974,4.678687769727618]",1
525601.0,4.0,4.5,1.0,"[525601.0,4.0,4.5,1.0]","[2.8649730069416317,2.1376484723156848,1.6992302544900462,4.678687769727618]",1
25790.0,4.0,0.0,1.0,"[25790.0,4.0,0.0,1.0]","[0.1405774605623366,2.1376484723156848,0.0,4.678687769727618]",1
30700.0,0.0,4.5,1.0,"[30700.0,0.0,4.5,1.0]","[0.1673411414991754,0.0,1.6992302544900462,4.678687769727618]",0
35900.0,0.0,4.5,1.0,"[35900.0,0.0,4.5,1.0]","[0.19568556937525725,0.0,1.6992302544900462,4.678687769727618]",0
43700.0,0.0,4.5,1.0,"[43700.0,0.0,4.5,1.0]","[0.23820221118937998,0.0,1.6992302544900462,4.678687769727618]",0
29000.0,0.0,4.5,1.0,"[29000.0,0.0,4.5,1.0]","[0.1580746939243025,0.0,1.6992302544900462,4.678687769727618]",0
33700.0,0.0,4.5,1.0,"[33700.0,0.0,4.5,1.0]","[0.18369369604306876,0.0,1.6992302544900462,4.678687769727618]",0
77500.0,0.0,4.5,1.0,"[77500.0,0.0,4.5,1.0]","[0.42244099238391186,0.0,1.6992302544900462,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
53500.0,0.0,4.5,1.0,"[53500.0,0.0,4.5,1.0]","[0.29162055603276493,0.0,1.6992302544900462,4.678687769727618]",0
60300.0,0.0,4.5,1.0,"[60300.0,0.0,4.5,1.0]","[0.3286863463322566,0.0,1.6992302544900462,4.678687769727618]",0
63600.0,0.0,4.5,1.0,"[63600.0,0.0,4.5,1.0]","[0.3466741563305393,0.0,1.6992302544900462,4.678687769727618]",0
70800.0,0.0,4.5,1.0,"[70800.0,0.0,4.5,1.0]","[0.38592028723588334,0.0,1.6992302544900462,4.678687769727618]",0
75500.0,0.0,4.5,1.0,"[75500.0,0.0,4.5,1.0]","[0.4115392893546496,0.0,1.6992302544900462,4.678687769727618]",0
75800.0,0.0,4.5,1.0,"[75800.0,0.0,4.5,1.0]","[0.4131745448090389,0.0,1.6992302544900462,4.678687769727618]",0
44671.0,3.0,0.0,1.0,"[44671.0,3.0,0.0,1.0]","[0.2434949880100868,1.6032363542367636,0.0,4.678687769727618]",0
25900.0,0.0,4.5,1.0,"[25900.0,0.0,4.5,1.0]","[0.14117705422894603,0.0,1.6992302544900462,4.678687769727618]",0
38300.0,0.0,4.5,1.0,"[38300.0,0.0,4.5,1.0]","[0.20876761301037192,0.0,1.6992302544900462,4.678687769727618]",0
40200.0,0.0,4.5,1.0,"[40200.0,0.0,4.5,1.0]","[0.21912423088817104,0.0,1.6992302544900462,4.678687769727618]",0
42700.0,0.0,4.5,1.0,"[42700.0,0.0,4.5,1.0]","[0.23275135967474886,0.0,1.6992302544900462,4.678687769727618]",0
46800.0,0.0,4.5,1.0,"[46800.0,0.0,4.5,1.0]","[0.25509985088473647,0.0,1.6992302544900462,4.678687769727618]",0
45100.0,0.0,4.5,1.0,"[45100.0,0.0,4.5,1.0]","[0.24583340330986356,0.0,1.6992302544900462,4.678687769727618]",0
63800.0,0.0,4.5,1.0,"[63800.0,0.0,4.5,1.0]","[0.3477643266334655,0.0,1.6992302544900462,4.678687769727618]",0
26300.0,0.0,4.5,1.0,"[26300.0,0.0,4.5,1.0]","[0.14335739483479848,0.0,1.6992302544900462,4.678687769727618]",0
45900.0,0.0,4.5,1.0,"[45900.0,0.0,4.5,1.0]","[0.25019408452156844,0.0,1.6992302544900462,4.678687769727618]",0
25800.0,0.0,4.5,1.0,"[25800.0,0.0,4.5,1.0]","[0.1406319690774829,0.0,1.6992302544900462,4.678687769727618]",0
38200.0,0.0,4.5,1.0,"[38200.0,0.0,4.5,1.0]","[0.20822252785890882,0.0,1.6992302544900462,4.678687769727618]",0
66000.0,0.0,4.5,1.0,"[66000.0,0.0,4.5,1.0]","[0.35975619996565394,0.0,1.6992302544900462,4.678687769727618]",0
53730.0,0.0,9.1,1.0,"[53730.0,0.0,9.1,1.0]","[0.29287425188113014,0.0,3.436221181302093,4.678687769727618]",0
44700.0,0.0,4.5,1.0,"[44700.0,0.0,4.5,1.0]","[0.2436530627040111,0.0,1.6992302544900462,4.678687769727618]",0
57600.0,0.0,4.5,1.0,"[57600.0,0.0,4.5,1.0]","[0.31396904724275254,0.0,1.6992302544900462,4.678687769727618]",0
60800.0,0.0,4.5,1.0,"[60800.0,0.0,4.5,1.0]","[0.3314117720895721,0.0,1.6992302544900462,4.678687769727618]",0
33400.0,0.0,4.5,1.0,"[33400.0,0.0,4.5,1.0]","[0.18205844058867943,0.0,1.6992302544900462,4.678687769727618]",0
36900.0,0.0,4.5,1.0,"[36900.0,0.0,4.5,1.0]","[0.20113642088988837,0.0,1.6992302544900462,4.678687769727618]",0
58400.0,0.0,4.5,1.0,"[58400.0,0.0,4.5,1.0]","[0.31832972845445745,0.0,1.6992302544900462,4.678687769727618]",0
64600.0,0.0,4.5,1.0,"[64600.0,0.0,4.5,1.0]","[0.3521250078451704,0.0,1.6992302544900462,4.678687769727618]",0
58888.0,0.0,0.0,1.0,"[58888.0,0.0,0.0,1.0]","[0.3209897439935974,0.0,0.0,4.678687769727618]",0
37200.0,0.0,4.5,1.0,"[37200.0,0.0,4.5,1.0]","[0.2027716763442777,0.0,1.6992302544900462,4.678687769727618]",0
77700.0,0.0,4.5,1.0,"[77700.0,0.0,4.5,1.0]","[0.4235311626868381,0.0,1.6992302544900462,4.678687769727618]",0
45200.0,0.0,4.5,1.0,"[45200.0,0.0,4.5,1.0]","[0.24637848846132665,0.0,1.6992302544900462,4.678687769727618]",0
52200.0,0.0,4.5,1.0,"[52200.0,0.0,4.5,1.0]","[0.2845344490637445,0.0,1.6992302544900462,4.678687769727618]",0
53600.0,0.0,4.5,1.0,"[53600.0,0.0,4.5,1.0]","[0.29216564118422805,0.0,1.6992302544900462,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
33600.0,0.0,4.5,1.0,"[33600.0,0.0,4.5,1.0]","[0.18314861089160567,0.0,1.6992302544900462,4.678687769727618]",0
43500.0,0.0,4.5,1.0,"[43500.0,0.0,4.5,1.0]","[0.23711204088645374,0.0,1.6992302544900462,4.678687769727618]",0
51200.0,0.0,4.5,1.0,"[51200.0,0.0,4.5,1.0]","[0.2790835975491134,0.0,1.6992302544900462,4.678687769727618]",0
57700.0,0.0,4.5,1.0,"[57700.0,0.0,4.5,1.0]","[0.31451413239421566,0.0,1.6992302544900462,4.678687769727618]",0
70400.0,0.0,4.5,1.0,"[70400.0,0.0,4.5,1.0]","[0.3837399466300309,0.0,1.6992302544900462,4.678687769727618]",0
77600.0,0.0,4.5,1.0,"[77600.0,0.0,4.5,1.0]","[0.422986077535375,0.0,1.6992302544900462,4.678687769727618]",0
26900.0,0.0,4.5,1.0,"[26900.0,0.0,4.5,1.0]","[0.14662790574357715,0.0,1.6992302544900462,4.678687769727618]",0
39800.0,0.0,4.5,1.0,"[39800.0,0.0,4.5,1.0]","[0.2169438902823186,0.0,1.6992302544900462,4.678687769727618]",0
40500.0,0.0,4.5,1.0,"[40500.0,0.0,4.5,1.0]","[0.2207594863425604,0.0,1.6992302544900462,4.678687769727618]",0
48700.0,0.0,4.5,1.0,"[48700.0,0.0,4.5,1.0]","[0.2654564687625356,0.0,1.6992302544900462,4.678687769727618]",0
49200.0,0.0,4.5,1.0,"[49200.0,0.0,4.5,1.0]","[0.26818189451985114,0.0,1.6992302544900462,4.678687769727618]",0
50000.0,0.0,4.5,1.0,"[50000.0,0.0,4.5,1.0]","[0.27254257573155605,0.0,1.6992302544900462,4.678687769727618]",0
51300.0,0.0,4.5,1.0,"[51300.0,0.0,4.5,1.0]","[0.2796286827005765,0.0,1.6992302544900462,4.678687769727618]",0
66900.0,0.0,4.5,1.0,"[66900.0,0.0,4.5,1.0]","[0.364661966328822,0.0,1.6992302544900462,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
35700.0,0.0,4.5,1.0,"[35700.0,0.0,4.5,1.0]","[0.194595399072331,0.0,1.6992302544900462,4.678687769727618]",0
49100.0,0.0,4.5,1.0,"[49100.0,0.0,4.5,1.0]","[0.267636809368388,0.0,1.6992302544900462,4.678687769727618]",0
66400.0,0.0,4.5,1.0,"[66400.0,0.0,4.5,1.0]","[0.3619365405715064,0.0,1.6992302544900462,4.678687769727618]",0
72000.0,0.0,4.5,1.0,"[72000.0,0.0,4.5,1.0]","[0.3924613090534407,0.0,1.6992302544900462,4.678687769727618]",0
28400.0,0.0,4.5,1.0,"[28400.0,0.0,4.5,1.0]","[0.15480418301552382,0.0,1.6992302544900462,4.678687769727618]",0
49400.0,0.0,4.5,1.0,"[49400.0,0.0,4.5,1.0]","[0.2692720648227774,0.0,1.6992302544900462,4.678687769727618]",0
250.0,0.0,0.0,1.0,"[250.0,0.0,0.0,1.0]","[0.00136271287865778,0.0,0.0,4.678687769727618]",0
27800.0,0.0,4.5,1.0,"[27800.0,0.0,4.5,1.0]","[0.15153367210674515,0.0,1.6992302544900462,4.678687769727618]",0
55100.0,0.0,4.5,1.0,"[55100.0,0.0,4.5,1.0]","[0.30034191845617475,0.0,1.6992302544900462,4.678687769727618]",0
75100.0,0.0,4.5,1.0,"[75100.0,0.0,4.5,1.0]","[0.4093589487487972,0.0,1.6992302544900462,4.678687769727618]",0
61500.0,0.0,4.5,1.0,"[61500.0,0.0,4.5,1.0]","[0.3352273681498139,0.0,1.6992302544900462,4.678687769727618]",0
64500.0,0.0,4.5,1.0,"[64500.0,0.0,4.5,1.0]","[0.3515799226937073,0.0,1.6992302544900462,4.678687769727618]",0
65200.0,0.0,4.5,1.0,"[65200.0,0.0,4.5,1.0]","[0.3553955187539491,0.0,1.6992302544900462,4.678687769727618]",0
74300.0,0.0,4.5,1.0,"[74300.0,0.0,4.5,1.0]","[0.4049982675370923,0.0,1.6992302544900462,4.678687769727618]",0
43000.0,0.0,4.5,1.0,"[43000.0,0.0,4.5,1.0]","[0.2343866151291382,0.0,1.6992302544900462,4.678687769727618]",0
81317.0,3.0,8.2,1.0,"[81317.0,3.0,8.2,1.0]","[0.44324689261525885,1.6032363542367636,3.096375130404084,4.678687769727618]",1
61700.0,0.0,4.5,1.0,"[61700.0,0.0,4.5,1.0]","[0.33631753845274015,0.0,1.6992302544900462,4.678687769727618]",0
67200.0,0.0,4.5,1.0,"[67200.0,0.0,4.5,1.0]","[0.36629722178321134,0.0,1.6992302544900462,4.678687769727618]",0
28600.0,0.0,4.5,1.0,"[28600.0,0.0,4.5,1.0]","[0.15589435331845006,0.0,1.6992302544900462,4.678687769727618]",0
44500.0,0.0,4.5,1.0,"[44500.0,0.0,4.5,1.0]","[0.24256289240108486,0.0,1.6992302544900462,4.678687769727618]",0
64000.0,0.0,4.5,1.0,"[64000.0,0.0,4.5,1.0]","[0.3488544969363917,0.0,1.6992302544900462,4.678687769727618]",0
46500.0,0.0,4.5,1.0,"[46500.0,0.0,4.5,1.0]","[0.2534645954303471,0.0,1.6992302544900462,4.678687769727618]",0
73700.0,0.0,4.5,1.0,"[73700.0,0.0,4.5,1.0]","[0.4017277566283136,0.0,1.6992302544900462,4.678687769727618]",0
34100.0,0.0,4.5,1.0,"[34100.0,0.0,4.5,1.0]","[0.18587403664892121,0.0,1.6992302544900462,4.678687769727618]",0
38600.0,0.0,4.5,1.0,"[38600.0,0.0,4.5,1.0]","[0.21040286846476125,0.0,1.6992302544900462,4.678687769727618]",0
26865.0,2.0,8.5,1.0,"[26865.0,2.0,8.5,1.0]","[0.14643712594056507,1.0688242361578424,3.2096571473700872,4.678687769727618]",1
46566.0,3.0,8.5,1.0,"[46566.0,3.0,8.5,1.0]","[0.25382435163031275,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
37100.0,0.0,4.5,1.0,"[37100.0,0.0,4.5,1.0]","[0.20222659119281458,0.0,1.6992302544900462,4.678687769727618]",0
40900.0,0.0,4.5,1.0,"[40900.0,0.0,4.5,1.0]","[0.22293982694841283,0.0,1.6992302544900462,4.678687769727618]",0
63700.0,0.0,4.5,1.0,"[63700.0,0.0,4.5,1.0]","[0.3472192414820024,0.0,1.6992302544900462,4.678687769727618]",0
28000.0,0.0,4.5,1.0,"[28000.0,0.0,4.5,1.0]","[0.1526238424096714,0.0,1.6992302544900462,4.678687769727618]",0
26865.0,0.0,8.6,1.0,"[26865.0,0.0,8.6,1.0]","[0.14643712594056507,0.0,3.247417819692088,4.678687769727618]",0
37611.0,0.0,8.2,1.0,"[37611.0,0.0,8.2,1.0]","[0.20501197631679108,0.0,3.096375130404084,4.678687769727618]",0
176057.0,5.0,5.0,1.0,"[176057.0,5.0,5.0,1.0]","[0.9596605651114112,2.672060590394606,1.8880336161000513,4.678687769727618]",1
35500.0,0.0,4.5,1.0,"[35500.0,0.0,4.5,1.0]","[0.1935052287694048,0.0,1.6992302544900462,4.678687769727618]",0
59341.0,3.0,9.1,1.0,"[59341.0,3.0,9.1,1.0]","[0.3234589797297253,1.6032363542367636,3.436221181302093,4.678687769727618]",1
33300.0,0.0,4.5,1.0,"[33300.0,0.0,4.5,1.0]","[0.1815133554372163,0.0,1.6992302544900462,4.678687769727618]",0
33800.0,0.0,4.5,1.0,"[33800.0,0.0,4.5,1.0]","[0.18423878119453188,0.0,1.6992302544900462,4.678687769727618]",0
52700.0,0.0,4.5,1.0,"[52700.0,0.0,4.5,1.0]","[0.2872598748210601,0.0,1.6992302544900462,4.678687769727618]",0
64200.0,0.0,4.5,1.0,"[64200.0,0.0,4.5,1.0]","[0.34994466723931794,0.0,1.6992302544900462,4.678687769727618]",0
67500.0,0.0,4.5,1.0,"[67500.0,0.0,4.5,1.0]","[0.36793247723760064,0.0,1.6992302544900462,4.678687769727618]",0
38000.0,0.0,4.5,1.0,"[38000.0,0.0,4.5,1.0]","[0.20713235755598258,0.0,1.6992302544900462,4.678687769727618]",0
40600.0,0.0,4.5,1.0,"[40600.0,0.0,4.5,1.0]","[0.2213045714940235,0.0,1.6992302544900462,4.678687769727618]",0
1465841.0,2.0,1.465,1.0,"[1465841.0,2.0,1.465,1.0]","[7.990081635058397,1.0688242361578424,0.5531938495173151,4.678687769727618]",1
31200.0,0.0,4.5,1.0,"[31200.0,0.0,4.5,1.0]","[0.17006656725649097,0.0,1.6992302544900462,4.678687769727618]",0
56000.0,0.0,4.5,1.0,"[56000.0,0.0,4.5,1.0]","[0.3052476848193428,0.0,1.6992302544900462,4.678687769727618]",0
67800.0,0.0,4.5,1.0,"[67800.0,0.0,4.5,1.0]","[0.36956773269199,0.0,1.6992302544900462,4.678687769727618]",0
27700.0,0.0,4.5,1.0,"[27700.0,0.0,4.5,1.0]","[0.15098858695528206,0.0,1.6992302544900462,4.678687769727618]",0
30400.0,0.0,4.5,1.0,"[30400.0,0.0,4.5,1.0]","[0.16570588604478606,0.0,1.6992302544900462,4.678687769727618]",0
72500.0,0.0,4.5,1.0,"[72500.0,0.0,4.5,1.0]","[0.3951867348107563,0.0,1.6992302544900462,4.678687769727618]",0
30300.0,0.0,4.5,1.0,"[30300.0,0.0,4.5,1.0]","[0.16516080089332297,0.0,1.6992302544900462,4.678687769727618]",0
40700.0,0.0,4.5,1.0,"[40700.0,0.0,4.5,1.0]","[0.22184965664548661,0.0,1.6992302544900462,4.678687769727618]",0
68200.0,0.0,4.5,1.0,"[68200.0,0.0,4.5,1.0]","[0.37174807329784243,0.0,1.6992302544900462,4.678687769727618]",0
49500.0,0.0,4.5,1.0,"[49500.0,0.0,4.5,1.0]","[0.2698171499742405,0.0,1.6992302544900462,4.678687769727618]",0
54200.0,0.0,4.5,1.0,"[54200.0,0.0,4.5,1.0]","[0.2954361520930067,0.0,1.6992302544900462,4.678687769727618]",0
56600.0,0.0,4.5,1.0,"[56600.0,0.0,4.5,1.0]","[0.30851819572812145,0.0,1.6992302544900462,4.678687769727618]",0
63300.0,0.0,4.5,1.0,"[63300.0,0.0,4.5,1.0]","[0.34503890087614997,0.0,1.6992302544900462,4.678687769727618]",0
71000.0,0.0,4.5,1.0,"[71000.0,0.0,4.5,1.0]","[0.3870104575388096,0.0,1.6992302544900462,4.678687769727618]",0
27370.0,0.0,8.8,1.0,"[27370.0,0.0,8.8,1.0]","[0.14918980595545378,0.0,3.322939164336091,4.678687769727618]",0
